Local Time,City,Country code,timezone,AQI,CO,NO2,O3,PM10,PM25,SO2,UTC Time
1/1/2023 0:00,Hanoi,VN,Asia/Ho_Chi_Minh,155,224.5,9,55.7,73.8,59,62.3,2022-12-31T17:00:00
1/1/2023 1:00,Hanoi,VN,Asia/Ho_Chi_Minh,171,206,6,56,88.8,71,59,2022-12-31T18:00:00
1/1/2023 2:00,Hanoi,VN,Asia/Ho_Chi_Minh,179,203.7,6,54,96.3,77,58,2022-12-31T19:00:00
1/1/2023 3:00,Hanoi,VN,Asia/Ho_Chi_Minh,199,201.3,6,52,115,92,57,2022-12-31T20:00:00
1/1/2023 4:00,Hanoi,VN,Asia/Ho_Chi_Minh,161,199,6,50,80,64,56,2022-12-31T21:00:00
1/1/2023 5:00,Hanoi,VN,Asia/Ho_Chi_Minh,172,204.8,8.3,46,90,72,56.7,2022-12-31T22:00:00
1/1/2023 6:00,Hanoi,VN,Asia/Ho_Chi_Minh,161,210.7,10.7,42,80,64,57.3,2022-12-31T23:00:00
1/1/2023 7:00,Hanoi,VN,Asia/Ho_Chi_Minh,160,216.5,13,38,78.8,63,58,2023-01-01T00:00:00
1/1/2023 8:00,Hanoi,VN,Asia/Ho_Chi_Minh,165,209.5,11,45.7,83.8,67,57.7,2023-01-01T01:00:00
1/1/2023 9:00,Hanoi,VN,Asia/Ho_Chi_Minh,176,202.5,9,53.3,93.8,75,57.3,2023-01-01T02:00:00
1/1/2023 10:00,Hanoi,VN,Asia/Ho_Chi_Minh,152,195.5,7,61,71.3,57,57,2023-01-01T03:00:00
1/1/2023 11:00,Hanoi,VN,Asia/Ho_Chi_Minh,159,200.6,9.3,68.3,77.5,62,69.7,2023-01-01T04:00:00
1/1/2023 12:00,Hanoi,VN,Asia/Ho_Chi_Minh,155,205.6,11.7,75.7,73.8,59,82.3,2023-01-01T05:00:00
1/1/2023 13:00,Hanoi,VN,Asia/Ho_Chi_Minh,151,210.7,14,83,70,56,95,2023-01-01T06:00:00
1/1/2023 14:00,Hanoi,VN,Asia/Ho_Chi_Minh,123,219.8,16.3,91.3,55,44,106.3,2023-01-01T07:00:00
1/1/2023 15:00,Hanoi,VN,Asia/Ho_Chi_Minh,142,229,18.7,99.7,63.8,51,117.7,2023-01-01T08:00:00
1/1/2023 16:00,Hanoi,VN,Asia/Ho_Chi_Minh,129,238.1,21,108,57.5,46,129,2023-01-01T09:00:00
1/1/2023 17:00,Hanoi,VN,Asia/Ho_Chi_Minh,165,327.4,50.7,77.3,83.8,67,156,2023-01-01T10:00:00
1/1/2023 18:00,Hanoi,VN,Asia/Ho_Chi_Minh,179,416.7,80.3,46.7,96.3,77,183,2023-01-01T11:00:00
1/1/2023 19:00,Hanoi,VN,Asia/Ho_Chi_Minh,215,506,110,16,130,104,210,2023-01-01T12:00:00
1/1/2023 20:00,Hanoi,VN,Asia/Ho_Chi_Minh,197,566.3,112.3,11.3,113.8,91,203.7,2023-01-01T13:00:00
1/1/2023 21:00,Hanoi,VN,Asia/Ho_Chi_Minh,205,626.6,114.7,6.7,121.3,97,197.3,2023-01-01T14:00:00
1/1/2023 22:00,Hanoi,VN,Asia/Ho_Chi_Minh,212,686.9,117,2,127.5,102,191,2023-01-01T15:00:00
1/1/2023 23:00,Hanoi,VN,Asia/Ho_Chi_Minh,209,686.5,113.3,1.3,125,100,195.7,2023-01-01T16:00:00
1/2/2023 0:00,Hanoi,VN,Asia/Ho_Chi_Minh,256,686.1,109.7,0.7,168.8,135,200.3,2023-01-01T17:00:00
1/2/2023 1:00,Hanoi,VN,Asia/Ho_Chi_Minh,253,685.7,106,0,166.3,133,205,2023-01-01T18:00:00
1/2/2023 2:00,Hanoi,VN,Asia/Ho_Chi_Minh,239,699.7,104.7,0,152.5,122,206.7,2023-01-01T19:00:00
1/2/2023 3:00,Hanoi,VN,Asia/Ho_Chi_Minh,235,713.7,103.3,0,148.8,119,208.3,2023-01-01T20:00:00
1/2/2023 4:00,Hanoi,VN,Asia/Ho_Chi_Minh,245,727.7,102,0,158.8,127,210,2023-01-01T21:00:00
1/2/2023 5:00,Hanoi,VN,Asia/Ho_Chi_Minh,244,615.9,86.7,9.7,157.5,126,186.7,2023-01-01T22:00:00
1/2/2023 6:00,Hanoi,VN,Asia/Ho_Chi_Minh,253,504,71.3,19.3,166.3,133,163.3,2023-01-01T23:00:00
1/2/2023 7:00,Hanoi,VN,Asia/Ho_Chi_Minh,258,392.2,56,29,171.3,137,140,2023-01-02T00:00:00
1/2/2023 8:00,Hanoi,VN,Asia/Ho_Chi_Minh,264,337.1,39.7,45,176.3,141,127.7,2023-01-02T01:00:00
1/2/2023 9:00,Hanoi,VN,Asia/Ho_Chi_Minh,215,282.1,23.3,61,130,104,115.3,2023-01-02T02:00:00
1/2/2023 10:00,Hanoi,VN,Asia/Ho_Chi_Minh,189,227,7,77,106.3,85,103,2023-01-02T03:00:00
1/2/2023 11:00,Hanoi,VN,Asia/Ho_Chi_Minh,161,239.7,11,75,80,64,117.7,2023-01-02T04:00:00
1/2/2023 12:00,Hanoi,VN,Asia/Ho_Chi_Minh,167,252.3,15,73,85,68,132.3,2023-01-02T05:00:00
1/2/2023 13:00,Hanoi,VN,Asia/Ho_Chi_Minh,173,265,19,71,91.3,73,147,2023-01-02T06:00:00
1/2/2023 14:00,Hanoi,VN,Asia/Ho_Chi_Minh,161,271.4,21.7,67.3,80,64,145.3,2023-01-02T07:00:00
1/2/2023 15:00,Hanoi,VN,Asia/Ho_Chi_Minh,159,277.8,24.3,63.7,77.5,62,143.7,2023-01-02T08:00:00
1/2/2023 16:00,Hanoi,VN,Asia/Ho_Chi_Minh,160,284.2,27,60,78.8,63,142,2023-01-02T09:00:00
1/2/2023 17:00,Hanoi,VN,Asia/Ho_Chi_Minh,137,290,31.7,50,61.3,49,115.3,2023-01-02T10:00:00
1/2/2023 18:00,Hanoi,VN,Asia/Ho_Chi_Minh,169,295.9,36.3,40,87.5,70,88.7,2023-01-02T11:00:00
1/2/2023 19:00,Hanoi,VN,Asia/Ho_Chi_Minh,176,301.7,41,30,93.8,75,62,2023-01-02T12:00:00
1/2/2023 20:00,Hanoi,VN,Asia/Ho_Chi_Minh,152,284,34.3,35,71.3,57,58.3,2023-01-02T13:00:00
1/2/2023 21:00,Hanoi,VN,Asia/Ho_Chi_Minh,156,266.3,27.7,40,75,60,54.7,2023-01-02T14:00:00
1/2/2023 22:00,Hanoi,VN,Asia/Ho_Chi_Minh,153,248.6,21,45,72.5,58,51,2023-01-02T15:00:00
1/2/2023 23:00,Hanoi,VN,Asia/Ho_Chi_Minh,123,230.1,16.7,48,55,44,49.3,2023-01-02T16:00:00
1/3/2023 0:00,Hanoi,VN,Asia/Ho_Chi_Minh,137,211.7,12.3,51,61.3,49,47.7,2023-01-02T17:00:00
1/3/2023 1:00,Hanoi,VN,Asia/Ho_Chi_Minh,167,193.2,8,54,85,68,46,2023-01-02T18:00:00
1/3/2023 2:00,Hanoi,VN,Asia/Ho_Chi_Minh,188,191.4,7,54,105,84,44,2023-01-02T19:00:00
1/3/2023 3:00,Hanoi,VN,Asia/Ho_Chi_Minh,167,189.7,6,54,85,68,42,2023-01-02T20:00:00
1/3/2023 4:00,Hanoi,VN,Asia/Ho_Chi_Minh,180,187.9,5,54,97.5,78,40,2023-01-02T21:00:00
1/3/2023 5:00,Hanoi,VN,Asia/Ho_Chi_Minh,193,200.2,9.3,48,110,88,40.7,2023-01-02T22:00:00
1/3/2023 6:00,Hanoi,VN,Asia/Ho_Chi_Minh,159,212.4,13.7,42,77.5,62,41.3,2023-01-02T23:00:00
1/3/2023 7:00,Hanoi,VN,Asia/Ho_Chi_Minh,164,224.7,18,36,82.5,66,42,2023-01-03T00:00:00
1/3/2023 8:00,Hanoi,VN,Asia/Ho_Chi_Minh,161,210.3,15,42.3,80,64,43,2023-01-03T01:00:00
1/3/2023 9:00,Hanoi,VN,Asia/Ho_Chi_Minh,164,195.9,12,48.7,82.5,66,44,2023-01-03T02:00:00
1/3/2023 10:00,Hanoi,VN,Asia/Ho_Chi_Minh,123,181.5,9,55,55,44,45,2023-01-03T03:00:00
1/3/2023 11:00,Hanoi,VN,Asia/Ho_Chi_Minh,118,178.2,8.7,63.7,52.5,42,47,2023-01-03T04:00:00
1/3/2023 12:00,Hanoi,VN,Asia/Ho_Chi_Minh,134,174.9,8.3,72.3,60,48,49,2023-01-03T05:00:00
1/3/2023 13:00,Hanoi,VN,Asia/Ho_Chi_Minh,131,171.6,8,81,58.8,47,51,2023-01-03T06:00:00
1/3/2023 14:00,Hanoi,VN,Asia/Ho_Chi_Minh,118,176.1,10.3,80.3,52.5,42,53.7,2023-01-03T07:00:00
1/3/2023 15:00,Hanoi,VN,Asia/Ho_Chi_Minh,118,180.5,12.7,79.7,52.5,42,56.3,2023-01-03T08:00:00
1/3/2023 16:00,Hanoi,VN,Asia/Ho_Chi_Minh,152,185,15,79,71.3,57,59,2023-01-03T09:00:00
1/3/2023 17:00,Hanoi,VN,Asia/Ho_Chi_Minh,150,249.8,29,57.3,67.5,54,63.3,2023-01-03T10:00:00
1/3/2023 18:00,Hanoi,VN,Asia/Ho_Chi_Minh,148,314.6,43,35.7,66.3,53,67.7,2023-01-03T11:00:00
1/3/2023 19:00,Hanoi,VN,Asia/Ho_Chi_Minh,189,379.3,57,14,106.3,85,72,2023-01-03T12:00:00
1/3/2023 20:00,Hanoi,VN,Asia/Ho_Chi_Minh,217,422.5,55.7,12.7,132.5,106,77,2023-01-03T13:00:00
1/3/2023 21:00,Hanoi,VN,Asia/Ho_Chi_Minh,188,465.7,54.3,11.3,105,84,82,2023-01-03T14:00:00
1/3/2023 22:00,Hanoi,VN,Asia/Ho_Chi_Minh,201,508.9,53,10,117.5,94,87,2023-01-03T15:00:00
1/3/2023 23:00,Hanoi,VN,Asia/Ho_Chi_Minh,197,517.8,52.7,8.7,113.8,91,94.7,2023-01-03T16:00:00
1/4/2023 0:00,Hanoi,VN,Asia/Ho_Chi_Minh,191,526.8,52.3,7.3,107.5,86,102.3,2023-01-03T17:00:00
1/4/2023 1:00,Hanoi,VN,Asia/Ho_Chi_Minh,205,535.7,52,6,121.3,97,110,2023-01-03T18:00:00
1/4/2023 2:00,Hanoi,VN,Asia/Ho_Chi_Minh,224,467.7,47,8.3,138.8,111,96,2023-01-03T19:00:00
1/4/2023 3:00,Hanoi,VN,Asia/Ho_Chi_Minh,216,399.6,42,10.7,131.3,105,82,2023-01-03T20:00:00
1/4/2023 4:00,Hanoi,VN,Asia/Ho_Chi_Minh,225,331.5,37,13,140,112,68,2023-01-03T21:00:00
1/4/2023 5:00,Hanoi,VN,Asia/Ho_Chi_Minh,258,337.7,36.3,13.3,171.3,137,70.7,2023-01-03T22:00:00
1/4/2023 6:00,Hanoi,VN,Asia/Ho_Chi_Minh,184,343.9,35.7,13.7,230,184,73.3,2023-01-03T23:00:00
1/4/2023 7:00,Hanoi,VN,Asia/Ho_Chi_Minh,185,350.2,35,14,231.3,185,76,2023-01-04T00:00:00
1/4/2023 8:00,Hanoi,VN,Asia/Ho_Chi_Minh,266,306.8,29,27,178.8,143,94,2023-01-04T01:00:00
1/4/2023 9:00,Hanoi,VN,Asia/Ho_Chi_Minh,252,263.4,23,40,165,132,112,2023-01-04T02:00:00
1/4/2023 10:00,Hanoi,VN,Asia/Ho_Chi_Minh,164,220,17,53,82.5,66,130,2023-01-04T03:00:00
1/4/2023 11:00,Hanoi,VN,Asia/Ho_Chi_Minh,157,219.2,17,59.3,76.3,61,137.3,2023-01-04T04:00:00
1/4/2023 12:00,Hanoi,VN,Asia/Ho_Chi_Minh,139,218.5,17,65.7,62.5,50,144.7,2023-01-04T05:00:00
1/4/2023 13:00,Hanoi,VN,Asia/Ho_Chi_Minh,139,217.7,17,72,62.5,50,152,2023-01-04T06:00:00
1/4/2023 14:00,Hanoi,VN,Asia/Ho_Chi_Minh,163,222,17.7,76.7,81.3,65,153.3,2023-01-04T07:00:00
1/4/2023 15:00,Hanoi,VN,Asia/Ho_Chi_Minh,177,226.2,18.3,81.3,95,76,154.7,2023-01-04T08:00:00
1/4/2023 16:00,Hanoi,VN,Asia/Ho_Chi_Minh,195,230.5,19,86,111.3,89,156,2023-01-04T09:00:00
1/4/2023 17:00,Hanoi,VN,Asia/Ho_Chi_Minh,196,308.7,42.3,58,112.5,90,155,2023-01-04T10:00:00
1/4/2023 18:00,Hanoi,VN,Asia/Ho_Chi_Minh,195,386.9,65.7,30,111.3,89,154,2023-01-04T11:00:00
1/4/2023 19:00,Hanoi,VN,Asia/Ho_Chi_Minh,196,465.1,89,2,112.5,90,153,2023-01-04T12:00:00
1/4/2023 20:00,Hanoi,VN,Asia/Ho_Chi_Minh,177,507,86,1.7,95,76,157.7,2023-01-04T13:00:00
1/4/2023 21:00,Hanoi,VN,Asia/Ho_Chi_Minh,183,548.8,83,1.3,100,80,162.3,2023-01-04T14:00:00
1/4/2023 22:00,Hanoi,VN,Asia/Ho_Chi_Minh,180,590.6,80,1,97.5,78,167,2023-01-04T15:00:00
1/4/2023 23:00,Hanoi,VN,Asia/Ho_Chi_Minh,183,632.4,81.3,0.7,100,80,175.3,2023-01-04T16:00:00
1/5/2023 0:00,Hanoi,VN,Asia/Ho_Chi_Minh,176,674.3,82.7,0.3,93.8,75,183.7,2023-01-04T17:00:00
1/5/2023 1:00,Hanoi,VN,Asia/Ho_Chi_Minh,191,716.1,84,0,107.5,86,192,2023-01-04T18:00:00
1/5/2023 2:00,Hanoi,VN,Asia/Ho_Chi_Minh,163,717.8,82.3,0,81.3,65,186.3,2023-01-04T19:00:00
1/5/2023 3:00,Hanoi,VN,Asia/Ho_Chi_Minh,161,719.6,80.7,0,80,64,180.7,2023-01-04T20:00:00
1/5/2023 4:00,Hanoi,VN,Asia/Ho_Chi_Minh,173,721.3,79,0,91.3,73,175,2023-01-04T21:00:00
1/5/2023 5:00,Hanoi,VN,Asia/Ho_Chi_Minh,185,717.8,76.7,0.3,102.5,82,160,2023-01-04T22:00:00
1/5/2023 6:00,Hanoi,VN,Asia/Ho_Chi_Minh,217,714.3,74.3,0.7,132.5,106,145,2023-01-04T23:00:00
1/5/2023 7:00,Hanoi,VN,Asia/Ho_Chi_Minh,185,710.8,72,1,102.5,82,130,2023-01-05T00:00:00
1/5/2023 8:00,Hanoi,VN,Asia/Ho_Chi_Minh,189,598.4,61,11,106.3,85,146.3,2023-01-05T01:00:00
1/5/2023 9:00,Hanoi,VN,Asia/Ho_Chi_Minh,163,485.9,50,21,81.3,65,162.7,2023-01-05T02:00:00
1/5/2023 10:00,Hanoi,VN,Asia/Ho_Chi_Minh,172,373.5,39,31,90,72,179,2023-01-05T03:00:00
1/5/2023 11:00,Hanoi,VN,Asia/Ho_Chi_Minh,191,334.8,31.3,48.3,107.5,86,164.7,2023-01-05T04:00:00
1/5/2023 12:00,Hanoi,VN,Asia/Ho_Chi_Minh,151,296.1,23.7,65.7,70,56,150.3,2023-01-05T05:00:00
1/5/2023 13:00,Hanoi,VN,Asia/Ho_Chi_Minh,129,257.4,16,83,57.5,46,136,2023-01-05T06:00:00
1/5/2023 14:00,Hanoi,VN,Asia/Ho_Chi_Minh,123,250.2,15.7,92,55,44,126,2023-01-05T07:00:00
1/5/2023 15:00,Hanoi,VN,Asia/Ho_Chi_Minh,145,243,15.3,101,65,52,116,2023-01-05T08:00:00
1/5/2023 16:00,Hanoi,VN,Asia/Ho_Chi_Minh,145,235.8,15,110,65,52,106,2023-01-05T09:00:00
1/5/2023 17:00,Hanoi,VN,Asia/Ho_Chi_Minh,172,379,42,73.7,90,72,104,2023-01-05T10:00:00
1/5/2023 18:00,Hanoi,VN,Asia/Ho_Chi_Minh,183,522.1,69,37.3,100,80,102,2023-01-05T11:00:00
1/5/2023 19:00,Hanoi,VN,Asia/Ho_Chi_Minh,203,665.3,96,1,118.8,95,100,2023-01-05T12:00:00
1/5/2023 20:00,Hanoi,VN,Asia/Ho_Chi_Minh,188,761.4,90,0.7,105,84,101,2023-01-05T13:00:00
1/5/2023 21:00,Hanoi,VN,Asia/Ho_Chi_Minh,175,857.5,84,0.3,92.5,74,102,2023-01-05T14:00:00
1/5/2023 22:00,Hanoi,VN,Asia/Ho_Chi_Minh,193,953.6,78,0,110,88,103,2023-01-05T15:00:00
1/5/2023 23:00,Hanoi,VN,Asia/Ho_Chi_Minh,151,773.1,71.3,3.7,70,56,88,2023-01-05T16:00:00
1/6/2023 0:00,Hanoi,VN,Asia/Ho_Chi_Minh,172,592.5,64.7,7.3,90,72,73,2023-01-05T17:00:00
1/6/2023 1:00,Hanoi,VN,Asia/Ho_Chi_Minh,152,412,58,11,71.3,57,58,2023-01-05T18:00:00
1/6/2023 2:00,Hanoi,VN,Asia/Ho_Chi_Minh,115,350,40.7,26.7,51.3,41,70.7,2023-01-05T19:00:00
1/6/2023 3:00,Hanoi,VN,Asia/Ho_Chi_Minh,129,287.9,23.3,42.3,57.5,46,83.3,2023-01-05T20:00:00
1/6/2023 4:00,Hanoi,VN,Asia/Ho_Chi_Minh,137,225.9,6,58,61.3,49,96,2023-01-05T21:00:00
1/6/2023 5:00,Hanoi,VN,Asia/Ho_Chi_Minh,123,229.2,9,55.3,55,44,91,2023-01-05T22:00:00
1/6/2023 6:00,Hanoi,VN,Asia/Ho_Chi_Minh,157,232.5,12,52.7,76.3,61,86,2023-01-05T23:00:00
1/6/2023 7:00,Hanoi,VN,Asia/Ho_Chi_Minh,148,235.8,15,50,66.3,53,81,2023-01-06T00:00:00
1/6/2023 8:00,Hanoi,VN,Asia/Ho_Chi_Minh,145,231.1,12,60.7,65,52,74.3,2023-01-06T01:00:00
1/6/2023 9:00,Hanoi,VN,Asia/Ho_Chi_Minh,145,226.4,9,71.3,65,52,67.7,2023-01-06T02:00:00
1/6/2023 10:00,Hanoi,VN,Asia/Ho_Chi_Minh,152,221.8,6,82,71.3,57,61,2023-01-06T03:00:00
1/6/2023 11:00,Hanoi,VN,Asia/Ho_Chi_Minh,129,216.7,5.3,91,57.5,46,55,2023-01-06T04:00:00
1/6/2023 12:00,Hanoi,VN,Asia/Ho_Chi_Minh,110,211.7,4.7,100,48.8,39,49,2023-01-06T05:00:00
1/6/2023 13:00,Hanoi,VN,Asia/Ho_Chi_Minh,121,206.6,4,109,53.8,43,43,2023-01-06T06:00:00
1/6/2023 14:00,Hanoi,VN,Asia/Ho_Chi_Minh,102,208.9,5.3,110,45,36,41.3,2023-01-06T07:00:00
1/6/2023 15:00,Hanoi,VN,Asia/Ho_Chi_Minh,104,211.3,6.7,111,46.3,37,39.7,2023-01-06T08:00:00
1/6/2023 16:00,Hanoi,VN,Asia/Ho_Chi_Minh,112,213.6,8,112,50,40,38,2023-01-06T09:00:00
1/6/2023 17:00,Hanoi,VN,Asia/Ho_Chi_Minh,107,260.3,25.3,83,47.5,38,38.3,2023-01-06T10:00:00
1/6/2023 18:00,Hanoi,VN,Asia/Ho_Chi_Minh,185,307,42.7,54,102.5,82,38.7,2023-01-06T11:00:00
1/6/2023 19:00,Hanoi,VN,Asia/Ho_Chi_Minh,164,353.7,60,25,82.5,66,39,2023-01-06T12:00:00
1/6/2023 20:00,Hanoi,VN,Asia/Ho_Chi_Minh,137,344.5,53,28.7,61.3,49,38,2023-01-06T13:00:00
1/6/2023 21:00,Hanoi,VN,Asia/Ho_Chi_Minh,129,335.4,46,32.3,57.5,46,37,2023-01-06T14:00:00
1/6/2023 22:00,Hanoi,VN,Asia/Ho_Chi_Minh,153,326.2,39,36,68.8,55,36,2023-01-06T15:00:00
1/6/2023 23:00,Hanoi,VN,Asia/Ho_Chi_Minh,155,316.7,36.3,36,73.8,59,35.3,2023-01-06T16:00:00
1/7/2023 0:00,Hanoi,VN,Asia/Ho_Chi_Minh,142,307.2,33.7,36,63.8,51,34.7,2023-01-06T17:00:00
1/7/2023 1:00,Hanoi,VN,Asia/Ho_Chi_Minh,150,297.6,31,36,67.5,54,34,2023-01-06T18:00:00
1/7/2023 2:00,Hanoi,VN,Asia/Ho_Chi_Minh,152,304.8,30.3,34.3,71.3,57,34.3,2023-01-06T19:00:00
1/7/2023 3:00,Hanoi,VN,Asia/Ho_Chi_Minh,153,312,29.7,32.7,72.5,58,34.7,2023-01-06T20:00:00
1/7/2023 4:00,Hanoi,VN,Asia/Ho_Chi_Minh,150,319.2,29,31,67.5,54,35,2023-01-06T21:00:00
1/7/2023 5:00,Hanoi,VN,Asia/Ho_Chi_Minh,153,350.5,34.3,25.7,72.5,58,35.3,2023-01-06T22:00:00
1/7/2023 6:00,Hanoi,VN,Asia/Ho_Chi_Minh,160,381.9,39.7,20.3,78.8,63,35.7,2023-01-06T23:00:00
1/7/2023 7:00,Hanoi,VN,Asia/Ho_Chi_Minh,159,413.2,45,15,77.5,62,36,2023-01-07T00:00:00
1/7/2023 8:00,Hanoi,VN,Asia/Ho_Chi_Minh,159,364,36,34,77.5,62,39.3,2023-01-07T01:00:00
1/7/2023 9:00,Hanoi,VN,Asia/Ho_Chi_Minh,167,314.8,27,53,85,68,42.7,2023-01-07T02:00:00
1/7/2023 10:00,Hanoi,VN,Asia/Ho_Chi_Minh,173,265.5,18,72,91.3,73,46,2023-01-07T03:00:00
1/7/2023 11:00,Hanoi,VN,Asia/Ho_Chi_Minh,177,241,14,86.7,95,76,46,2023-01-07T04:00:00
1/7/2023 12:00,Hanoi,VN,Asia/Ho_Chi_Minh,169,216.5,10,101.3,87.5,70,46,2023-01-07T05:00:00
1/7/2023 13:00,Hanoi,VN,Asia/Ho_Chi_Minh,173,192,6,116,91.3,73,46,2023-01-07T06:00:00
1/7/2023 14:00,Hanoi,VN,Asia/Ho_Chi_Minh,139,192.8,7.7,116.7,62.5,50,48,2023-01-07T07:00:00
1/7/2023 15:00,Hanoi,VN,Asia/Ho_Chi_Minh,110,193.6,9.3,117.3,48.8,39,50,2023-01-07T08:00:00
1/7/2023 16:00,Hanoi,VN,Asia/Ho_Chi_Minh,123,194.3,11,118,55,44,52,2023-01-07T09:00:00
1/7/2023 17:00,Hanoi,VN,Asia/Ho_Chi_Minh,163,307.9,49.3,79.3,81.3,65,94,2023-01-07T10:00:00
1/7/2023 18:00,Hanoi,VN,Asia/Ho_Chi_Minh,179,421.6,87.7,40.7,96.3,77,136,2023-01-07T11:00:00
1/7/2023 19:00,Hanoi,VN,Asia/Ho_Chi_Minh,199,535.2,126,2,115,92,178,2023-01-07T12:00:00
1/7/2023 20:00,Hanoi,VN,Asia/Ho_Chi_Minh,223,599,121.7,5.3,137.5,110,179.7,2023-01-07T13:00:00
1/7/2023 21:00,Hanoi,VN,Asia/Ho_Chi_Minh,235,662.8,117.3,8.7,148.8,119,181.3,2023-01-07T14:00:00
1/7/2023 22:00,Hanoi,VN,Asia/Ho_Chi_Minh,269,726.6,113,12,181.3,145,183,2023-01-07T15:00:00
1/7/2023 23:00,Hanoi,VN,Asia/Ho_Chi_Minh,266,734.2,110.3,9.3,178.8,143,186,2023-01-07T16:00:00
1/8/2023 0:00,Hanoi,VN,Asia/Ho_Chi_Minh,270,741.8,107.7,6.7,182.5,146,189,2023-01-07T17:00:00
1/8/2023 1:00,Hanoi,VN,Asia/Ho_Chi_Minh,250,749.3,105,4,163.8,131,192,2023-01-07T18:00:00
1/8/2023 2:00,Hanoi,VN,Asia/Ho_Chi_Minh,257,736.1,105.3,3.3,170,136,197.3,2023-01-07T19:00:00
1/8/2023 3:00,Hanoi,VN,Asia/Ho_Chi_Minh,245,722.9,105.7,2.7,158.8,127,202.7,2023-01-07T20:00:00
1/8/2023 4:00,Hanoi,VN,Asia/Ho_Chi_Minh,228,709.7,106,2,142.5,114,208,2023-01-07T21:00:00
1/8/2023 5:00,Hanoi,VN,Asia/Ho_Chi_Minh,215,696.6,99.7,2,130,104,195.3,2023-01-07T22:00:00
1/8/2023 6:00,Hanoi,VN,Asia/Ho_Chi_Minh,270,683.6,93.3,2,182.5,146,182.7,2023-01-07T23:00:00
1/8/2023 7:00,Hanoi,VN,Asia/Ho_Chi_Minh,159,670.6,87,2,198.8,159,170,2023-01-08T00:00:00
1/8/2023 8:00,Hanoi,VN,Asia/Ho_Chi_Minh,250,606.2,76.7,15.7,163.8,131,173.7,2023-01-08T01:00:00
1/8/2023 9:00,Hanoi,VN,Asia/Ho_Chi_Minh,151,541.8,66.3,29.3,188.8,151,177.3,2023-01-08T02:00:00
1/8/2023 10:00,Hanoi,VN,Asia/Ho_Chi_Minh,254,477.4,56,43,167.5,134,181,2023-01-08T03:00:00
1/8/2023 11:00,Hanoi,VN,Asia/Ho_Chi_Minh,258,423.7,44.7,67,171.3,137,183.7,2023-01-08T04:00:00
1/8/2023 12:00,Hanoi,VN,Asia/Ho_Chi_Minh,248,370,33.3,91,161.3,129,186.3,2023-01-08T05:00:00
1/8/2023 13:00,Hanoi,VN,Asia/Ho_Chi_Minh,235,316.3,22,115,148.8,119,189,2023-01-08T06:00:00
1/8/2023 14:00,Hanoi,VN,Asia/Ho_Chi_Minh,215,307.9,22.7,118,130,104,184,2023-01-08T07:00:00
1/8/2023 15:00,Hanoi,VN,Asia/Ho_Chi_Minh,201,299.6,23.3,121,117.5,94,179,2023-01-08T08:00:00
1/8/2023 16:00,Hanoi,VN,Asia/Ho_Chi_Minh,216,291.2,24,124,131.3,105,174,2023-01-08T09:00:00
1/8/2023 17:00,Hanoi,VN,Asia/Ho_Chi_Minh,217,381.1,57,85.3,132.5,106,193.7,2023-01-08T10:00:00
1/8/2023 18:00,Hanoi,VN,Asia/Ho_Chi_Minh,221,471,90,46.7,136.3,109,213.3,2023-01-08T11:00:00
1/8/2023 19:00,Hanoi,VN,Asia/Ho_Chi_Minh,219,560.8,123,8,133.8,107,233,2023-01-08T12:00:00
1/8/2023 20:00,Hanoi,VN,Asia/Ho_Chi_Minh,197,548.4,112,13.3,113.8,91,220.3,2023-01-08T13:00:00
1/8/2023 21:00,Hanoi,VN,Asia/Ho_Chi_Minh,177,535.9,101,18.7,95,76,207.7,2023-01-08T14:00:00
1/8/2023 22:00,Hanoi,VN,Asia/Ho_Chi_Minh,159,523.5,90,24,77.5,62,195,2023-01-08T15:00:00
1/8/2023 23:00,Hanoi,VN,Asia/Ho_Chi_Minh,152,510.6,82.3,25.7,71.3,57,188.3,2023-01-08T16:00:00
1/9/2023 0:00,Hanoi,VN,Asia/Ho_Chi_Minh,164,497.8,74.7,27.3,82.5,66,181.7,2023-01-08T17:00:00
1/9/2023 1:00,Hanoi,VN,Asia/Ho_Chi_Minh,153,485,67,29,68.8,55,175,2023-01-08T18:00:00
1/9/2023 2:00,Hanoi,VN,Asia/Ho_Chi_Minh,153,501.5,65.7,24.3,72.5,58,174.3,2023-01-08T19:00:00
1/9/2023 3:00,Hanoi,VN,Asia/Ho_Chi_Minh,153,518,64.3,19.7,72.5,58,173.7,2023-01-08T20:00:00
1/9/2023 4:00,Hanoi,VN,Asia/Ho_Chi_Minh,157,534.6,63,15,76.3,61,173,2023-01-08T21:00:00
1/9/2023 5:00,Hanoi,VN,Asia/Ho_Chi_Minh,160,559.1,63.3,12.7,78.8,63,174.3,2023-01-08T22:00:00
1/9/2023 6:00,Hanoi,VN,Asia/Ho_Chi_Minh,173,583.6,63.7,10.3,91.3,73,175.7,2023-01-08T23:00:00
1/9/2023 7:00,Hanoi,VN,Asia/Ho_Chi_Minh,179,608.1,64,8,96.3,77,177,2023-01-09T00:00:00
1/9/2023 8:00,Hanoi,VN,Asia/Ho_Chi_Minh,185,530.1,48,38.7,102.5,82,180.3,2023-01-09T01:00:00
1/9/2023 9:00,Hanoi,VN,Asia/Ho_Chi_Minh,199,452.1,32,69.3,115,92,183.7,2023-01-09T02:00:00
