Local Time,UTC Time,City,Country Code,Timezone,AQI,CO,NO2,O3,PM10,PM25,SO2,Clouds,Precipitation,Pressure,Relative Humidity,Temperature,UV Index,Wind Speed
1/18/2025 7:00,2025-01-18T00:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,207,10,106,69,98,98,72,100,0,1019,91,15.7,1.3,1
1/18/2025 8:00,2025-01-18T01:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,231,10,109,84,156,116,73.7,100,0,1019,82,16.1,1,0.66
1/18/2025 9:00,2025-01-18T02:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,199,10,168,99,92,92,75.3,100,0,1020,73,16.6,2,0.33
1/18/2025 10:00,2025-01-18T03:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,197,10,172,114,124,91,77,100,0,1021,65,17,2.9,1.2
1/18/2025 11:00,2025-01-18T04:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,229,10,152,116.7,146,115,69.3,100,0,1020,64,17.2,3.1,1.6
1/18/2025 12:00,2025-01-18T05:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,245,10,139.3,119.3,160,127,61.7,100,0,1019,63,17.5,2.2,0.8
1/18/2025 13:00,2025-01-18T06:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,269,10,123,122,178,145,54,100,0,1018,62,17.7,2,0.4
1/18/2025 14:00,2025-01-18T07:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,276,10,147,121,184,150,57,100,0,1018,62,17.7,1.7,0.33
1/18/2025 15:00,2025-01-18T08:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,254,10,118,120,174,133.5,60,100,0,1017,63,17.7,1.2,0.66
1/18/2025 16:00,2025-01-18T09:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,156,10,103,119,238,156,63,100,0,1016,63,17.7,0.8,1
1/18/2025 17:00,2025-01-18T10:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,180,10,105.3,102,225,180,71.3,100,0,1017,67,17.4,0.8,1.33
1/18/2025 18:00,2025-01-18T11:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,168,10,93,85,198,168,79.7,100,0,1017,71,17,0,1.66
1/18/2025 19:00,2025-01-18T12:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,165,10,110,68,176,165.5,88,100,0,1017,75,16.7,0,2
1/18/2025 20:00,2025-01-18T13:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,262,10,170,58.3,140,140,91.3,100,0,1018,77,16.5,0,1.66
1/18/2025 21:00,2025-01-18T14:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,254,10,133,48.7,134,134,94.7,100,0,1018,78,16.4,0,1.33
1/18/2025 22:00,2025-01-18T15:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,171,10,89,39,240,171,98,100,0,1018,80,16.2,0,1
1/18/2025 23:00,2025-01-18T16:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,155,10,84.7,33.3,200.7,154.67,96.7,100,0,1018,81,16.1,0,1.33
1/19/2025 0:00,2025-01-18T17:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,166,10,76,27.7,234,166.5,95.3,100,0,1018,82,16.1,0,1.66
1/19/2025 1:00,2025-01-18T18:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,239,10,76,22,122,122,94,100,0,1017,82,16,0,2
1/19/2025 2:00,2025-01-18T19:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,231,10,70,17,116,116,86.7,100,0,1017,83,15.9,0,1.66
1/19/2025 3:00,2025-01-18T20:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,252,10,42,12,132,132,79.3,100,0,1017,83,15.8,0,1.33
1/19/2025 4:00,2025-01-18T21:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,151,10,39,7,151,151,72,100,0,1017,84,15.7,0,1
1/19/2025 5:00,2025-01-18T22:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,261,10,53.3,7,174,139,73,100,0,1017,84,15.8,0,1.33
1/19/2025 6:00,2025-01-18T23:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,217,10,43,7,106,106,74,100,0,1017,84,15.9,0,1.66
1/19/2025 7:00,2025-01-19T00:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,270,10,82,7,145.5,145.5,75,100,0,1018,85,16,1.8,2
1/19/2025 8:00,2025-01-19T01:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,262,10,57,40.7,153,139.67,100,100,0,1018,81,16.5,2.2,1.66
1/19/2025 9:00,2025-01-19T02:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,257,10,65,74.3,136,136,125,100,0,1019,77,17.1,3.1,1.33
1/19/2025 10:00,2025-01-19T03:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,246,10,58,108,128,128,150,100,0,1019,73,17.6,4.6,1
1/19/2025 11:00,2025-01-19T04:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,256,10,70,122,158,135,144,95,0,1018,67,18.7,5.6,1
1/19/2025 12:00,2025-01-19T05:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,160,10,50,136,200,160,138,91,0,1017,61,19.9,5,1
1/19/2025 13:00,2025-01-19T06:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,225,10,46,150,112,112,132,87,0,1016,56,21,5.2,1
1/19/2025 14:00,2025-01-19T07:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,207,307.5,37.5,20.5,113,98,26,62,0,1015,51,21.4,3.9,1.33
1/19/2025 15:00,2025-01-19T08:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,145,10,55,156,52,52,130,37,0,1014,48,21.8,2.6,1.66
1/19/2025 16:00,2025-01-19T09:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,179,10,104,159,102,77,129,12,0,1013,44,22.2,2.1,2
1/19/2025 17:00,2025-01-19T10:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,197,11.7,115.2,107.3,146.7,90.67,91.3,29,0,1013,50,20.6,1.8,1.66
1/19/2025 18:00,2025-01-19T11:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,157,10,134,55.7,140,61,53.7,45,0,1013,56,19.1,0,1.33
1/19/2025 19:00,2025-01-19T12:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,233,15,137.5,4,236,118,16,62,0,1013,63,17.5,0,1
1/19/2025 20:00,2025-01-19T13:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,261,10,168,17.7,202,139,57.7,70,0,1013,65,17.7,0,1.33
1/19/2025 21:00,2025-01-19T14:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,274,15,41,0.5,172,148.5,16,79,0,1013,67,17.8,0,1.66
1/19/2025 22:00,2025-01-19T15:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,154,10,198.5,45,166.3,154.33,141,87,0,1013,69,18,0,2
1/19/2025 23:00,2025-01-19T16:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,165,10,175,46,206,165,121,87,0,1013,73,17.8,0,2
1/20/2025 0:00,2025-01-19T17:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,192,10,166.5,47,198,192.5,101,87,0,1013,76,17.7,0,2
1/20/2025 1:00,2025-01-19T18:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,276,10,128,48,150,150,81,87,0,1013,79,17.5,0,2
1/20/2025 2:00,2025-01-19T19:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,244,10,65,44.3,126,126,74,91,0,1013,80,17.2,0,1.33
1/20/2025 3:00,2025-01-19T20:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,189,10,74,40.7,196,189.5,67,95,0,1013,81,16.8,0,0.66
1/20/2025 4:00,2025-01-19T21:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,253,10,63,37,176,133,60,100,0,1013,81,16.5,0,1.6
1/20/2025 5:00,2025-01-19T22:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,194,10,72.7,31.7,242.5,194,61.3,100,0,1014,83,16.3,0,1.2
1/20/2025 6:00,2025-01-19T23:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,172,10,67,26.3,174,172.5,62.7,100,0,1015,85,16.2,0,1.6
1/20/2025 7:00,2025-01-20T00:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,162,10,92,21,162,162,64,100,0,1016,87,16,2,1.2
1/20/2025 8:00,2025-01-20T01:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,174,10,88,48.7,174,174,124,100,0,1016,78,17.2,2.3,1.6
1/20/2025 9:00,2025-01-20T02:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,186,10,111,76.3,196,186,184,100,0,1017,70,18.3,3.3,1.6
1/20/2025 10:00,2025-01-20T03:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,184,10,126,104,196,184.5,244,100,0,1018,62,19.5,4.7,2
1/20/2025 11:00,2025-01-20T04:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,193,10,94,123.3,326,193.5,226.7,99,0,1017,57,20.5,5.9,2
1/20/2025 12:00,2025-01-20T05:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,170,10,106,142.7,238.7,170.17,209.3,98,0,1015,53,21.5,6.4,1.2
1/20/2025 13:00,2025-01-20T06:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,163,10,96,162,260,163,192,97,0,1014,48,22.5,6,0.8
1/20/2025 14:00,2025-01-20T07:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,154,10,107,119.2,238,154.5,136.7,97,0,1014,47,23,4.8,0.33
1/20/2025 15:00,2025-01-20T08:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,239,358,63,31.4,127,122.5,32,96,0,1013,47,23.5,3.5,0.66
1/20/2025 16:00,2025-01-20T09:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,227,458.5,59,33.5,115,113.5,26,95,0,1012,46,24,2.5,1
1/20/2025 17:00,2025-01-20T10:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,228,710.5,102.5,18.4,162,114,32,0,0,1012,50,22.4,2,0.66
1/20/2025 18:00,2025-01-20T11:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,252,159.5,223,79.8,222.3,132.17,102.7,0,0,1013,56,20.8,0,0.33
1/20/2025 19:00,2025-01-20T12:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,264,10,305,103,276,141.5,141,0,0,1013,61,19.2,0,2
1/20/2025 20:00,2025-01-20T13:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,206,15,125,1.4,358,172.5,16,0,0,1013,67,18.8,0,0.66
1/20/2025 21:00,2025-01-20T14:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,205,10,227,89.7,296,205.5,100.3,0,0,1014,74,18.4,0,1.33
1/20/2025 22:00,2025-01-20T15:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,276,10,115,83,160,150,80,91,0,1014,81,18,0,2
1/20/2025 23:00,2025-01-20T16:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,276,10,110,78,196,150,77.7,90,0,1014,82,17.4,0,1.33
1/21/2025 0:00,2025-01-20T17:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,227,10,91,73,141.3,113.33,75.3,90,0,1014,82,16.8,0,0.66
1/21/2025 1:00,2025-01-20T18:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,203,10,79,68,132,95,73,89,0,1014,83,16.2,0,1.6
1/21/2025 2:00,2025-01-20T19:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,211,10,76,59.3,110,101,70.7,88,0,1014,85,16.3,0,1.2
1/21/2025 3:00,2025-01-20T20:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,224,10,95,50.7,152,111,68.3,88,0,1014,87,16.4,0,1.6
1/21/2025 4:00,2025-01-20T21:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,270,10,138,42,146,146,66,87,0,1014,89,16.5,0,1.6
1/21/2025 5:00,2025-01-20T22:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,268,10,153,35,144,144,67,87,0,1014,90,16.2,0,0.8
1/21/2025 6:00,2025-01-20T23:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,170,10,107.3,28,170,170,68,87,0,1015,91,16,0,0.8
1/21/2025 7:00,2025-01-21T00:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,182,10,92,21,182,182,69,87,0,1015,92,15.7,2,0.8
1/21/2025 8:00,2025-01-21T01:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,273,10,141,57.3,148,148,91.3,83,0,1016,83,17.3,2.3,1
1/21/2025 9:00,2025-01-21T02:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,190,10,90,93.7,190,190,113.7,79,0,1016,74,19,3.3,2
1/21/2025 10:00,2025-01-21T03:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,257,10,135,130,292,257,136,75,0,1016,67,20.6,4.8,3
1/21/2025 11:00,2025-01-21T04:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,203,10,130.7,146.7,256,203,120.3,70,0,1015,57,22,6,2.66
1/21/2025 12:00,2025-01-21T05:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,175,10,116,163.3,304,168,104.7,66,0,1014,48,23.3,6.8,2.33
1/21/2025 13:00,2025-01-21T06:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,203,10,122,180,184,95,89,62,0,1013,41,24.7,6.4,2
1/21/2025 14:00,2025-01-21T07:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,171,10,139,179.3,152,71,83.7,0,0,1012,42,24.5,5.2,2.33
1/21/2025 15:00,2025-01-21T08:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,145,10,126,178.7,132,52,78.3,0,0,1011,43,24.4,3.7,2.66
1/21/2025 16:00,2025-01-21T09:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,134,10,115,178,114,48,73,50,0,1010,44,24.2,2.5,3
1/21/2025 17:00,2025-01-21T10:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,123,10,119,159.3,100,44,75,45,0,1011,49,23,2.1,2.33
1/21/2025 18:00,2025-01-21T11:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,154,10,126.3,140.7,114,58.33,77,41,0,1011,55,21.8,0,1.66
1/21/2025 19:00,2025-01-21T12:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,161,10,132,122,114,63.5,79,37,0,1012,60,20.6,0,1
1/21/2025 20:00,2025-01-21T13:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,215,10,149,114.3,148,104.5,79.7,33,0,1012,69,19.9,0,1.66
1/21/2025 21:00,2025-01-21T14:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,191,10,116,106.7,86,86,80.3,29,0,1013,79,19.2,0,2.33
1/21/2025 22:00,2025-01-21T15:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,164,10,66,99,66,66,81,25,0,1014,90,18.5,0,3
1/21/2025 23:00,2025-01-21T16:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,160,10,63.3,92.3,79,63,75.7,33,0,1014,90,18.5,0,2.66
1/22/2025 0:00,2025-01-21T17:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,159,10,65,85.7,62,62,70.3,41,0,1014,91,18.5,0,2.33
1/22/2025 1:00,2025-01-21T18:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,153,10,58,79,58,58,65,50,0,1014,92,18.5,0,2
1/22/2025 2:00,2025-01-21T19:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,131,10,59,76.7,58,47,63,62,0,1014,92,18.4,0,2
1/22/2025 3:00,2025-01-21T20:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,134,10,49,74.3,60,48,61,75,0,1014,93,18.3,0,2
1/22/2025 4:00,2025-01-21T21:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,134,10,47,72,74,48,59,87,0,1014,94,18.2,0,2
1/22/2025 5:00,2025-01-21T22:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,140,10,58.7,71,92.7,50.33,62.7,91,0,1014,93,18,0,1.33
1/22/2025 6:00,2025-01-21T23:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,134,10,89,70,110,48,66.3,95,0,1015,92,17.9,0,0.66
1/22/2025 7:00,2025-01-22T00:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,153,10,82,69,130,55,70,100,0,1016,90,17.7,0.6,0.8
1/22/2025 8:00,2025-01-22T01:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,165,10,94,88.7,150,67,73.7,100,0,1016,89,18.1,0.7,0.66
1/22/2025 9:00,2025-01-22T02:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,239,10,82,108.3,170,122.5,77.3,100,0,1017,87,18.6,1,1.33
1/22/2025 10:00,2025-01-22T03:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,222,10,107,128,139,109.33,81,100,0,1017,85,19,1.5,2
1/22/2025 11:00,2025-01-22T04:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,202,10,107,129,114.7,94.89,71.7,100,0,1016,84,19.5,2,1.33
1/22/2025 12:00,2025-01-22T05:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,162,10,107,130,202.5,162,62.3,100,0,1015,82,20,2.3,0.66
1/22/2025 13:00,2025-01-22T06:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,164,10,107,131,66,66,53,100,0,1014,80,20.5,2,1.2
1/22/2025 14:00,2025-01-22T07:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,229,10,65,128.7,115,115,53.3,75,0,1013,77,21.2,1.7,0.66
1/22/2025 15:00,2025-01-22T08:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,228,10,102,126.3,114,114,53.7,50,0,1012,73,21.8,1.2,1.33
1/22/2025 16:00,2025-01-22T09:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,231,144.7,15,124,116,116,54,25,0,1011,70,22.5,0.8,2
1/22/2025 17:00,2025-01-22T10:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,168,10,104,111,148,69,56.3,50,0,1012,75,21.7,0.7,1.66
1/22/2025 18:00,2025-01-22T11:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,196,10,89,98,90,90,58.7,75,0,1012,80,20.8,0,1.33
1/22/2025 19:00,2025-01-22T12:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,148,10,69,85,86,53,61,100,0,1012,86,20,0,1
1/22/2025 20:00,2025-01-22T13:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,145,10,106,82,122,52,63,100,0,1013,87,19.9,0,1.33
1/22/2025 21:00,2025-01-22T14:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,157,10,97,79,138,61,65,100,0,1013,87,19.7,0,1.66
1/22/2025 22:00,2025-01-22T15:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,150,243.9,21,76,55,54,67,100,0,1014,88,19.6,0,2
1/22/2025 23:00,2025-01-22T16:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,139,10,83,72.7,116,50,61,100,0,1014,89,19.5,0,1.66
1/23/2025 0:00,2025-01-22T17:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,123,10,70,69.3,96,44,55,100,0,1014,90,19.3,0,1.33
1/23/2025 1:00,2025-01-22T18:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,123,10,82,66,64,44,49,100,0,1014,92,19.2,0,1
1/23/2025 2:00,2025-01-22T19:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,145,10,96,64.7,124,52,46,100,0,1014,91,19,0,1.33
1/23/2025 3:00,2025-01-22T20:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,134,10,85,63.3,112,48,43,100,0,1014,90,18.9,0,1.66
1/23/2025 4:00,2025-01-22T21:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,102,323.3,15,62,45,36,40,100,0,1014,89,18.7,0,2
1/23/2025 5:00,2025-01-22T22:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,102,10,49,61,70,36,43,100,0,1014,90,18.7,0,2
1/23/2025 6:00,2025-01-22T23:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,98,10,48,60,66,34,46,100,0,1015,90,18.7,0,2
1/23/2025 7:00,2025-01-23T00:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,89,10,60,59,60,30,49,100,0,1015,90,18.7,0.6,2
1/23/2025 8:00,2025-01-23T01:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,118,10,105,72.3,92,42,50,100,0,1016,89,19,0.7,2
1/23/2025 9:00,2025-01-23T02:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,123,10,102,85.7,78.5,44,51,100,0,1016,88,19.4,1.1,2
1/23/2025 10:00,2025-01-23T03:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,145,186.2,14,99,53,52,52,100,0,1016,87,19.7,1.5,2
1/23/2025 11:00,2025-01-23T04:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,129,10,120,101.7,102,46,51.7,100,0,1015,84,20.3,2,2
1/23/2025 12:00,2025-01-23T05:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,131,10,77,104.3,74,47,51.3,100,0,1014,81,21,2.2,2
1/23/2025 13:00,2025-01-23T06:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,148,10,50,107,86,53,51,100,0,1013,79,21.6,2.1,2
1/23/2025 14:00,2025-01-23T07:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,160,10,67,107.3,94,63,48.3,100,0,1012,77,21.9,1.7,1.66
1/23/2025 15:00,2025-01-23T08:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,149,10,53.3,107.7,83.3,53.67,45.7,100,0,1011,76,22.2,1.3,1.33
1/23/2025 16:00,2025-01-23T09:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,150,10,55,108,82,54,43,100,0,1010,74,22.5,0.8,1
1/23/2025 17:00,2025-01-23T10:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,179,10,52,97,82,77.5,45,79,0,1010,76,22,0.9,1
1/23/2025 18:00,2025-01-23T11:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,148,10,52,86,84,53,47,58,0,1010,78,21.5,0,1
1/23/2025 19:00,2025-01-23T12:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,134,10,140,75,112,48,49,37,0,1011,79,21,0,1
1/23/2025 20:00,2025-01-23T13:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,134,10,116,72.7,112,48,51.3,58,0,1011,83,20.5,0,1.33
1/23/2025 21:00,2025-01-23T14:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,132,10,112.7,70.3,109.3,47.33,53.7,79,0,1011,88,20.1,0,1.66
1/23/2025 22:00,2025-01-23T15:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,131,10,99,68,108,47,56,100,0,1012,92,19.6,0,2
1/23/2025 23:00,2025-01-23T16:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,126,10,74,67,102,45,49.3,100,0,1011,93,19.4,0,2
1/24/2025 0:00,2025-01-23T17:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,123,10,45,66,98,44,42.7,100,0,1011,93,19.2,0,2
1/24/2025 1:00,2025-01-23T18:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,129,10,39,65,104,46,36,100,0,1011,93,19,0,2
1/24/2025 2:00,2025-01-23T19:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,126,10,37,65.3,100,45,31.7,100,0,1011,94,18.9,0,2
1/24/2025 3:00,2025-01-23T20:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,125,10,35,65.7,98.7,44.67,27.3,100,0,1011,94,18.9,0,2
1/24/2025 4:00,2025-01-23T21:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,123,10,33,66,96,44,23,100,0,1011,94,18.8,0,2
1/24/2025 5:00,2025-01-23T22:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,163,10,39,66.7,80,65,27.3,100,0,1011,95,18.7,0,2
1/24/2025 6:00,2025-01-23T23:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,159,10,48,67.3,72,62,31.7,100,0,1011,95,18.7,0,2
1/24/2025 7:00,2025-01-24T00:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,170,10,58,68,92,70.5,36,100,0,1011,95,18.6,0.7,2
1/24/2025 8:00,2025-01-24T01:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,171,10,63.3,73.3,93.3,71.5,37,100,0,1012,95,18.9,0.8,2
1/24/2025 9:00,2025-01-24T02:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,170,10,62,78.7,90,70.5,38,100,0,1012,95,19.2,1.1,2
1/24/2025 10:00,2025-01-24T03:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,174,10,74,84,96,73.5,39,100,0,1013,95,19.5,1.6,2
1/24/2025 11:00,2025-01-24T04:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,170,10,70,86,90,70.5,37.3,91,0,1012,89,20.7,2,2
1/24/2025 12:00,2025-01-24T05:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,159,10,35,88,62,62,35.7,83,0,1011,84,21.8,2.2,2
1/24/2025 13:00,2025-01-24T06:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,161,10,54,90,64,64,34,75,0,1010,80,23,2.1,2
1/24/2025 14:00,2025-01-24T07:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,152,10,55,91.7,58.3,56.67,31.7,70,0,1009,76,23.4,1.8,2
1/24/2025 15:00,2025-01-24T08:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,139,10,55,93.3,50,50,29.3,66,0,1008,73,23.8,1.4,2
1/24/2025 16:00,2025-01-24T09:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,118,10,57,95,47,42,27,62,0,1008,70,24.2,1.2,2
1/24/2025 17:00,2025-01-24T10:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,110,10,65,87.7,82,39,30.7,66,0,1008,74,23.6,1.6,2
1/24/2025 18:00,2025-01-24T11:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,112,10,120,80.3,84,40,34.3,70,0,1008,77,23.1,0,2
1/24/2025 19:00,2025-01-24T12:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,107,10,105,73,76,38,38,75,0,1009,81,22.5,0,2
1/24/2025 20:00,2025-01-24T13:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,106,10,83.3,69.7,64,37.67,39.3,83,0,1009,83,22.2,0,2
1/24/2025 21:00,2025-01-24T14:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,110,10,42,66.3,44,39,40.7,91,0,1010,85,21.8,0,2
1/24/2025 22:00,2025-01-24T15:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,104,10,40,63,40,37,42,100,0,1010,87,21.5,0,2
1/24/2025 23:00,2025-01-24T16:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,110,10,38,60.7,44,39,39.7,100,0,1010,88,21.3,0,1.66
1/25/2025 0:00,2025-01-24T17:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,107,10,32,58.3,38,38,37.3,100,0,1010,89,21.2,0,1.33
1/25/2025 1:00,2025-01-24T18:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,129,10,35,56,46,46,35,100,0,1010,90,21,0,1
1/25/2025 2:00,2025-01-24T19:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,134,10,37.3,57.7,54,48.17,32.7,100,0,1010,91,20.8,0,0.66
