Local Time,UTC Time,City,Country Code,Timezone,AQI,CO,NO2,O3,PM10,PM25,SO2,Clouds,Precipitation,Pressure,Relative Humidity,Temperature,UV Index,Wind Speed
2023-01-02 22:00:00,2023-01-02T15:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,153,248.6,21.0,45.0,72.5,58.0,51.0,100,0.0,1025,71,17.5,0.0,3.0
2023-01-02 23:00:00,2023-01-02T16:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,123,230.1,16.7,48.0,55.0,44.0,49.3,100,0.0,1025,72,17.3,0.0,2.66
2023-01-03 00:00:00,2023-01-02T17:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,137,211.7,12.3,51.0,61.3,49.0,47.7,100,0.0,1025,74,17.2,0.0,2.33
2023-01-03 01:00:00,2023-01-02T18:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,167,193.2,8.0,54.0,85.0,68.0,46.0,100,0.0,1024,76,17.0,0.0,2.0
2023-01-03 02:00:00,2023-01-02T19:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,188,191.4,7.0,54.0,105.0,84.0,44.0,100,0.0,1024,79,16.5,0.0,1.66
2023-01-03 03:00:00,2023-01-02T20:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,167,189.7,6.0,54.0,85.0,68.0,42.0,100,0.0,1024,83,16.1,0.0,1.33
2023-01-03 04:00:00,2023-01-02T21:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,180,187.9,5.0,54.0,97.5,78.0,40.0,100,0.0,1024,86,15.6,0.0,1.0
2023-01-03 05:00:00,2023-01-02T22:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,193,200.2,9.3,48.0,110.0,88.0,40.7,100,0.0,1024,90,15.5,0.0,1.0
2023-01-03 06:00:00,2023-01-02T23:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,159,212.4,13.7,42.0,77.5,62.0,41.3,100,0.0,1025,93,15.5,0.0,1.0
2023-01-03 07:00:00,2023-01-03T00:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,164,224.7,18.0,36.0,82.5,66.0,42.0,100,0.0,1025,97,15.4,0.6,1.0
2023-01-03 08:00:00,2023-01-03T01:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,161,210.3,15.0,42.3,80.0,64.0,43.0,100,0.0,1025,86,16.1,0.7,1.33
2023-01-03 09:00:00,2023-01-03T02:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,164,195.9,12.0,48.7,82.5,66.0,44.0,100,0.0,1026,77,16.9,1.0,1.66
2023-01-03 10:00:00,2023-01-03T03:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,123,181.5,9.0,55.0,55.0,44.0,45.0,100,0.0,1026,69,17.6,1.4,2.0
2023-01-03 11:00:00,2023-01-03T04:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,118,178.2,8.7,63.7,52.5,42.0,47.0,95,0.0,1025,63,18.5,1.8,1.66
2023-01-03 12:00:00,2023-01-03T05:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,134,174.9,8.3,72.3,60.0,48.0,49.0,91,0.0,1024,57,19.3,2.1,1.33
2023-01-03 13:00:00,2023-01-03T06:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,131,171.6,8.0,81.0,58.8,47.0,51.0,87,0.0,1023,52,20.2,1.9,1.0
2023-01-03 14:00:00,2023-01-03T07:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,118,176.1,10.3,80.3,52.5,42.0,53.7,87,0.0,1022,52,20.3,1.9,1.0
2023-01-03 15:00:00,2023-01-03T08:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,118,180.5,12.7,79.7,52.5,42.0,56.3,87,0.0,1021,52,20.3,1.6,1.0
2023-01-03 16:00:00,2023-01-03T09:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,152,185.0,15.0,79.0,71.3,57.0,59.0,87,0.0,1020,51,20.4,1.0,1.0
2023-01-03 17:00:00,2023-01-03T10:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,150,249.8,29.0,57.3,67.5,54.0,63.3,91,0.0,1021,57,19.8,1.1,1.33
2023-01-03 18:00:00,2023-01-03T11:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,148,314.6,43.0,35.7,66.3,53.0,67.7,95,0.0,1021,63,19.1,0.0,1.66
2023-01-03 19:00:00,2023-01-03T12:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,189,379.3,57.0,14.0,106.3,85.0,72.0,100,0.0,1022,69,18.5,0.0,2.0
2023-01-03 20:00:00,2023-01-03T13:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,217,422.5,55.7,12.7,132.5,106.0,77.0,95,0.0,1022,72,18.2,0.0,2.0
2023-01-03 21:00:00,2023-01-03T14:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,188,465.7,54.3,11.3,105.0,84.0,82.0,91,0.0,1023,74,18.0,0.0,2.0
2023-01-03 22:00:00,2023-01-03T15:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,201,508.9,53.0,10.0,117.5,94.0,87.0,87,0.0,1023,77,17.7,0.0,2.0
2023-01-03 23:00:00,2023-01-03T16:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,197,517.8,52.7,8.7,113.8,91.0,94.7,87,0.0,1023,80,17.6,0.0,2.0
2023-01-04 00:00:00,2023-01-03T17:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,191,526.8,52.3,7.3,107.5,86.0,102.3,87,0.0,1022,82,17.4,0.0,2.0
2023-01-04 01:00:00,2023-01-03T18:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,205,535.7,52.0,6.0,121.3,97.0,110.0,87,0.0,1022,84,17.3,0.0,2.0
2023-01-04 02:00:00,2023-01-03T19:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,224,467.7,47.0,8.3,138.8,111.0,96.0,79,0.0,1021,86,17.0,0.0,1.33
2023-01-04 03:00:00,2023-01-03T20:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,216,399.6,42.0,10.7,131.3,105.0,82.0,70,0.0,1021,87,16.7,0.0,0.66
2023-01-04 04:00:00,2023-01-03T21:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,225,331.5,37.0,13.0,140.0,112.0,68.0,62,0.0,1021,89,16.4,0.0,0.8
2023-01-04 05:00:00,2023-01-03T22:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,258,337.7,36.3,13.3,171.3,137.0,70.7,66,0.0,1021,90,16.2,0.0,0.33
2023-01-04 06:00:00,2023-01-03T23:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,184,343.9,35.7,13.7,230.0,184.0,73.3,70,0.0,1022,92,16.1,0.0,0.66
2023-01-04 07:00:00,2023-01-04T00:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,185,350.2,35.0,14.0,231.3,185.0,76.0,75,0.0,1022,94,15.9,0.6,1.0
2023-01-04 08:00:00,2023-01-04T01:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,266,306.8,29.0,27.0,178.8,143.0,94.0,79,0.0,1022,83,17.4,0.8,1.0
2023-01-04 09:00:00,2023-01-04T02:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,252,263.4,23.0,40.0,165.0,132.0,112.0,83,0.0,1023,74,18.9,1.2,1.0
2023-01-04 10:00:00,2023-01-04T03:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,164,220.0,17.0,53.0,82.5,66.0,130.0,87,0.0,1023,66,20.4,2.1,1.0
2023-01-04 11:00:00,2023-01-04T04:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,157,219.2,17.0,59.3,76.3,61.0,137.3,91,0.0,1022,63,20.4,2.0,1.0
2023-01-04 12:00:00,2023-01-04T05:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,139,218.5,17.0,65.7,62.5,50.0,144.7,95,0.0,1021,61,20.4,2.8,1.0
2023-01-04 13:00:00,2023-01-04T06:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,139,217.7,17.0,72.0,62.5,50.0,152.0,100,0.0,1020,59,20.4,3.4,1.0
2023-01-04 14:00:00,2023-01-04T07:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,163,222.0,17.7,76.7,81.3,65.0,153.3,100,0.0,1020,61,20.3,2.4,1.0
2023-01-04 15:00:00,2023-01-04T08:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,177,226.2,18.3,81.3,95.0,76.0,154.7,100,0.0,1019,63,20.1,2.2,1.0
2023-01-04 16:00:00,2023-01-04T09:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,195,230.5,19.0,86.0,111.3,89.0,156.0,100,0.0,1019,66,20.0,1.9,1.0
2023-01-04 17:00:00,2023-01-04T10:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,196,308.7,42.3,58.0,112.5,90.0,155.0,100,0.0,1019,69,19.7,1.7,1.0
2023-01-04 18:00:00,2023-01-04T11:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,195,386.9,65.7,30.0,111.3,89.0,154.0,100,0.0,1020,73,19.3,0.0,1.0
2023-01-04 19:00:00,2023-01-04T12:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,196,465.1,89.0,2.0,112.5,90.0,153.0,100,0.0,1020,77,19.0,0.0,1.0
2023-01-04 20:00:00,2023-01-04T13:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,177,507.0,86.0,1.7,95.0,76.0,157.7,100,0.0,1021,79,18.8,0.0,0.66
2023-01-04 21:00:00,2023-01-04T14:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,183,548.8,83.0,1.3,100.0,80.0,162.3,100,0.0,1021,81,18.6,0.0,0.33
2023-01-04 22:00:00,2023-01-04T15:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,180,590.6,80.0,1.0,97.5,78.0,167.0,100,0.0,1022,83,18.4,0.0,1.6
2023-01-04 23:00:00,2023-01-04T16:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,183,632.4,81.3,0.7,100.0,80.0,175.3,100,0.0,1022,84,18.3,0.0,2.0
2023-01-05 00:00:00,2023-01-04T17:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,176,674.3,82.7,0.3,93.8,75.0,183.7,100,0.0,1022,86,18.1,0.0,2.0
2023-01-05 01:00:00,2023-01-04T18:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,191,716.1,84.0,0.0,107.5,86.0,192.0,100,0.0,1021,87,18.0,0.0,1.6
2023-01-05 02:00:00,2023-01-04T19:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,163,717.8,82.3,0.0,81.3,65.0,186.3,100,0.0,1021,86,17.9,0.0,0.66
2023-01-05 03:00:00,2023-01-04T20:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,161,719.6,80.7,0.0,80.0,64.0,180.7,100,0.0,1021,85,17.8,0.0,1.33
2023-01-05 04:00:00,2023-01-04T21:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,173,721.3,79.0,0.0,91.3,73.0,175.0,100,0.0,1020,84,17.7,0.0,2.0
2023-01-05 05:00:00,2023-01-04T22:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,185,717.8,76.7,0.3,102.5,82.0,160.0,95,0.0,1021,86,17.6,0.0,1.66
2023-01-05 06:00:00,2023-01-04T23:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,217,714.3,74.3,0.7,132.5,106.0,145.0,91,0.0,1022,87,17.4,0.0,1.33
2023-01-05 07:00:00,2023-01-05T00:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,185,710.8,72.0,1.0,102.5,82.0,130.0,87,0.0,1022,88,17.3,0.7,1.0
2023-01-05 08:00:00,2023-01-05T01:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,189,598.4,61.0,11.0,106.3,85.0,146.3,91,0.0,1023,84,18.1,0.8,1.0
2023-01-05 09:00:00,2023-01-05T02:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,163,485.9,50.0,21.0,81.3,65.0,162.7,95,0.0,1023,80,19.0,1.0,1.0
2023-01-05 10:00:00,2023-01-05T03:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,172,373.5,39.0,31.0,90.0,72.0,179.0,100,0.0,1024,77,19.8,1.4,1.0
2023-01-05 11:00:00,2023-01-05T04:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,191,334.8,31.3,48.3,107.5,86.0,164.7,100,0.0,1023,74,20.1,1.8,1.0
2023-01-05 12:00:00,2023-01-05T05:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,151,296.1,23.7,65.7,70.0,56.0,150.3,100,0.0,1022,71,20.5,2.0,1.0
2023-01-05 13:00:00,2023-01-05T06:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,129,257.4,16.0,83.0,57.5,46.0,136.0,100,0.0,1021,69,20.8,1.9,1.0
2023-01-05 14:00:00,2023-01-05T07:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,123,250.2,15.7,92.0,55.0,44.0,126.0,100,0.0,1021,68,21.0,1.5,0.66
2023-01-05 15:00:00,2023-01-05T08:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,145,243.0,15.3,101.0,65.0,52.0,116.0,100,0.0,1020,67,21.2,1.1,0.33
2023-01-05 16:00:00,2023-01-05T09:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,145,235.8,15.0,110.0,65.0,52.0,106.0,100,0.0,1020,66,21.4,0.8,1.6
2023-01-05 17:00:00,2023-01-05T10:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,172,379.0,42.0,73.7,90.0,72.0,104.0,100,0.0,1020,69,21.0,0.8,1.2
